,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
40404,510.0,lost in yesterday,Tame Impala,single,australian psych,4300741,False,Lost In Yesterday,1/8/2020,1,1,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3,dance/electronic,311.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.75,-4.0,-6.0,-5.0,1.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,237.0,0.004219409,0.016877637,0.008438819,0.012658228,0.0,0.012658228,0.0,0.004219409,0.021097046,0.0,0.071428571,0.285714286,0.142857143,0.214285714,0.0,0.214285714,0.0,0.071428571,1.0,0.0,0.0,2.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,1,english speaking and nordic
40418,658.75,i warned myself,Charlie Puth,single,dance pop,11708460,False,I Warned Myself,8/21/2019,1,1,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,159783,4,pop,451.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-0.4,-2.0,-4.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,248.0,0.004032258,0.016129032,0.004032258,0.008064516,0.004032258,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.066666667,0.266666667,0.066666667,0.133333333,0.066666667,0.133333333,0.133333333,0.133333333,0.5,0.5,0.0,5.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,english speaking and nordic
40432,717.05,big,Juice WRLD,album,chicago rap,13266070,True,Death Race For Love,3/8/2019,7,22,0.768,0.641,11,-6.197,0,0.114,0.0628,0.0,0.0912,0.231,144.963,224063,4,rap,617.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.5,-3.0,-9.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,239.0,0.0,0.0041841,0.0041841,0.0,0.0,0.0,0.0,0.0,0.008368201,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,1,english speaking and nordic
40439,100.0,mic drop,BTS,album,k-pop,24755789,False,Love Yourself 承 'Her',9/18/2017,7,9,0.667,0.889,6,-4.851,1,0.0918,0.00912,0.0,0.0816,0.541,169.959,238193,4,k-pop,1153.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.15,-3.0,-8.0,-5.0,9.0,10.0,9.0,5.0,7.0,5.0,6.0,7.0,14.0,9.0,1305.0,0.006896552,0.007662835,0.006896552,0.003831418,0.005363985,0.003831418,0.004597701,0.005363985,0.010727969,0.006896552,0.155172414,0.172413793,0.155172414,0.086206897,0.120689655,0.086206897,0.103448276,0.120689655,0.608695652,0.391304348,26.0,10.0,1.0,0.0,0.0,1.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0,0,english speaking and nordic
40464,2411.3,celebration station,Lil Uzi Vert,album,melodic rap,10065137,True,Eternal Atake,3/6/2020,8,18,0.748,0.771,6,-4.156,1,0.15,0.101,0.0,0.135,0.792,142.086,195058,4,rap,253.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.7,-3.0,-18.0,1.0,7.0,7.0,4.0,4.0,6.0,5.0,3.0,7.0,10.0,11.0,587.0,0.011925043,0.011925043,0.00681431,0.00681431,0.010221465,0.008517888,0.005110733,0.011925043,0.017035775,0.018739353,0.162790698,0.162790698,0.093023256,0.093023256,0.139534884,0.11627907,0.069767442,0.162790698,0.476190476,0.523809524,20.0,10.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,english speaking and nordic
40479,3845.2,cool,Jonas Brothers,single,boy band,4654109,False,Cool,4/5/2019,1,1,0.681,0.603,0,-5.533,1,0.0458,0.0105,0.0,0.159,0.643,79.007,167120,4,boy band,589.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.6,6.0,7.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,203.0,0.009852217,0.0,0.009852217,0.009852217,0.009852217,0.004926108,0.014778325,0.009852217,0.009852217,0.019704433,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.071428571,0.214285714,0.142857143,0.333333333,0.666666667,0.0,8.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,1,english speaking and nordic
40505,3070.25,normal,Eminem,album,detroit hip hop,39078037,True,Kamikaze,8/31/2018,5,13,0.907,0.64,6,-6.542,1,0.354,0.261,0.0,0.0785,0.803,120.995,222477,4,hip hop,806.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-1.0,0.85,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.007692308,0.0,0.007692308,0.0,0.0,0.007692308,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,english speaking and nordic
40530,1701.55,warm it up,Logic - Young Sinatra,album,conscious hip hop,5004777,True,Bobby Tarantino II,3/9/2018,8,13,0.827,0.643,10,-6.414,0,0.0899,0.257,0.0,0.094,0.433,95.965,240093,4,hip hop,981.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,english speaking and nordic
40541,2327.4,is there more,Drake,album,canadian hip hop,50593376,True,Scorpion,6/29/2018,12,25,0.636,0.538,1,-7.725,1,0.312,0.738,0.0,0.149,0.514,83.508,226920,4,hip hop,869.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,2.3,2.0,0.0,3.0,7.0,8.0,4.0,6.0,5.0,4.0,4.0,9.0,8.0,11.0,497.0,0.014084507,0.016096579,0.00804829,0.012072435,0.010060362,0.00804829,0.00804829,0.018108652,0.016096579,0.022132797,0.14893617,0.170212766,0.085106383,0.127659574,0.106382979,0.085106383,0.085106383,0.191489362,0.421052632,0.578947368,4.0,5.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,english speaking and nordic
40565,1900.95,want you back,5 Seconds of Summer,single,boy band,6734577,True,Want You Back,2/22/2018,1,1,0.608,0.873,0,-4.928,1,0.0424,0.00748,0.0,0.196,0.589,98.009,173073,4,boy band,996.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,308.0,0.0,0.006493506,0.0,0.0,0.0,0.0,0.0,0.003246753,0.003246753,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,english speaking and nordic
40596,509.8,momma i hit a lick,2 Chainz - Kendrick Lamar,album,atl hip hop,5854248,True,Rap Or Go To The League,3/1/2019,8,14,0.796,0.467,11,-6.293,1,0.34,0.202,3.32e-05,0.206,0.4,179.974,173760,3,hip hop,624.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,english speaking and nordic
40610,7213.45,bad idea,Ariana Grande,album,dance pop,52571724,False,"thank u, next",2/7/2018,6,12,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,267107,4,pop,1011.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.15,-4.0,-7.0,-4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,323.0,0.003095975,0.003095975,0.00619195,0.00619195,0.00619195,0.009287926,0.003095975,0.003095975,0.018575851,0.00619195,0.076923077,0.076923077,0.153846154,0.153846154,0.153846154,0.230769231,0.076923077,0.076923077,0.75,0.25,19.0,1.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,english speaking and nordic
40645,460.8,relación - remix,Sech - Daddy Yankee - J Balvin - ROSALÍA - Farruko,single,latin,6068852,False,Relación (Remix),9/4/2020,1,1,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308,4,latin,71.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0,english speaking and nordic
40658,186.15,tonight,The 1975,album,modern alternative rock,4472646,True,Notes On a Conditional Form,5/22/2020,14,22,0.496,0.444,7,-7.231,1,0.0522,0.123,1.67e-05,0.214,0.282,172.108,247265,4,rock,176.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,222.0,0.0,0.0,0.0,0.0,0.013513514,0.004504505,0.004504505,0.004504505,0.009009009,0.018018018,0.0,0.0,0.0,0.0,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0.666666667,0.0,2.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,english speaking and nordic
40666,125.6,me niego,Reik - Ozuna - Wisin,single,latin,4894647,False,Me Niego (feat. Ozuna & Wisin),2/16/2018,1,1,0.777,0.779,0,-4.449,0,0.0972,0.0543,0.0,0.636,0.768,94.023,221653,4,latin,1002.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0,0,english speaking and nordic
40681,84.0,hard to love,Calvin Harris - Jessie Reyez - Funk Wav,album,dance pop,20814678,True,Funk Wav Bounces Vol.1,6/30/2017,10,10,0.753,0.785,2,-6.53,1,0.174,0.112,0.000191,0.0633,0.85,148.015,230587,4,pop,1233.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.45,-4.0,-5.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,5.0,7.0,329.0,0.006079027,0.003039514,0.006079027,0.003039514,0.012158055,0.006079027,0.006079027,0.012158055,0.015197568,0.021276596,0.111111111,0.055555556,0.111111111,0.055555556,0.222222222,0.111111111,0.111111111,0.222222222,0.416666667,0.583333333,8.0,21.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,english speaking and nordic
40688,3909.4,sanctuary,Joji,single,alternative r&b,3586162,False,Sanctuary,6/14/2019,1,1,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,180019,4,r&b/soul,519.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.2,1.0,7.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,147.0,0.006802721,0.027210884,0.006802721,0.0,0.013605442,0.013605442,0.006802721,0.013605442,0.020408163,0.027210884,0.076923077,0.307692308,0.076923077,0.0,0.153846154,0.153846154,0.076923077,0.153846154,0.428571429,0.571428571,10.0,0.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,english speaking and nordic
40704,85.0,s.o.t.l.,Ludacris - Lil Wayne,single,atl hip hop,1944823,True,S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],5/21/2020,1,1,0.924,0.766,10,-4.092,0,0.256,0.051,0.0,0.0981,0.455,132.06,191713,4,hip hop,177.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,english speaking and nordic
40711,2089.65,thriller,Michael Jackson,album,pop,16280782,False,Thriller 25 Super Deluxe Edition,11/30/1982,4,30,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,357267,4,pop,13855.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-12.8,-11.0,-14.0,-13.0,11.0,7.0,8.0,18.0,6.0,8.0,8.0,7.0,20.0,7.0,384.0,0.028645833,0.018229167,0.020833333,0.046875,0.015625,0.020833333,0.020833333,0.018229167,0.052083333,0.018229167,0.150684932,0.095890411,0.109589041,0.246575342,0.082191781,0.109589041,0.109589041,0.095890411,0.740740741,0.259259259,2.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,english speaking and nordic
40734,2096.4,bet you wanna,BLACKPINK - Cardi B,album,k-pop,16413563,False,THE ALBUM,10/2/2020,4,8,0.665,0.674,7,-5.188,1,0.161,0.00386,0.0,0.0734,0.702,111.516,159173,4,k-pop,43.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.75,3.0,10.0,3.0,0.0,3.0,1.0,3.0,4.0,0.0,1.0,3.0,3.0,6.0,310.0,0.0,0.009677419,0.003225806,0.009677419,0.012903226,0.0,0.003225806,0.009677419,0.009677419,0.019354839,0.0,0.2,0.066666667,0.2,0.266666667,0.0,0.066666667,0.2,0.333333333,0.666666667,5.0,3.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,english speaking and nordic
40769,1746.6,guatemala  - from swaecation,Rae Sremmurd - Swae Lee - Slim Jxmmi,single,hip hop,6127363,True,Guatemala (feat. Slim Jxmmi),4/11/2018,1,1,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341,4,hip hop,948.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,1,english speaking and nordic
40782,51769.5,adore you,Harry Styles,album,pop,10361677,False,Fine Line,12/13/2019,3,12,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4,pop,337.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,194.0,0.0,0.005154639,0.005154639,0.005154639,0.010309278,0.005154639,0.0,0.005154639,0.010309278,0.015463918,0.0,0.142857143,0.142857143,0.142857143,0.285714286,0.142857143,0.0,0.142857143,0.4,0.6,0.0,2.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,english speaking and nordic
40816,132.05,want you back,HAIM,single,art pop,980800,False,Want You Back,5/3/2017,1,1,0.639,0.851,0,-3.954,1,0.0498,0.118,0.0,0.451,0.395,112.988,232667,4,pop,1288.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,308.0,0.0,0.006493506,0.0,0.0,0.0,0.0,0.0,0.003246753,0.003246753,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,english speaking and nordic
